id,level
34210,607774
34220,1306922
34230,859872
34240,1100929
34250,-532869
34260,-292022
34270,600504
34280,-493366
34290,1168298
34300,1985004
34310,737817
34320,95930
34330,-261563
34340,-345139
34350,2090584
34360,-616554
34370,-870473
34380,-1646558
34390,-1403866
34400,-2977987
34410,-1628322
34420,-1668691
34430,-56745
34440,267612
34450,1445792
34460,2412507
34470,1358033
34480,1251890
34490,754825
34500,601862
34510,-322924
34520,-374996
34530,455776
34540,1969180
34550,541873
34560,297424
34570,-190035
34580,-1609223
34590,-1825820
34600,-1761758
34610,-1895604
34620,-1181470
34630,-596306
34640,-2604801
34650,-149378
34660,981879
34670,1396979
34680,712784
34690,-27096
34700,2032304
34710,1274244
34720,1019350
34730,155248
34740,246029
34750,-917850
34760,192873
34770,1830874
34780,-453163
34790,-3382
34800,-828191
34810,-1399272
34820,-1018655
34830,-1234307
34840,-1129482
34850,-376237
34860,-2543886
34870,-1580340
34880,749824
34890,385211
34900,2168906
34910,2477709
34920,2571867
34930,-16188
34940,1053317
34950,1418602
34960,325663
34970,107730
34980,692670
34990,-214621
35000,-257150
35010,-570263
35020,-1669238
35030,-959926
35040,-393386
35050,-221915
35060,-1141910
35070,-1224252
35080,-324356
35090,-1239718
35100,-1992951
35110,193504
35120,604389
35130,1291118
35140,2660130
35150,2740788
35160,314785
35170,1203074
35180,479752
35190,91135
35200,-209082
35210,-466663
35220,-33192
35230,-488770
35240,-837518
35250,-784097
35260,-430145
35270,-1864158
35280,-1895308
35290,-72184
35300,-1260594
35310,243328
35320,701750
35330,330425
35340,523608
35350,1189778
35360,20500
35370,304396
35380,389915
35390,2418276
35400,1523569
35410,2242188
35420,1677094
35430,-329566
35440,-413235
35450,359345
35460,-424067
35470,-1283774
35480,-1612982
35490,-1602067
35500,-1303028
35510,-2317645
35520,-1379010
35530,627904
35540,856320
35550,853529
35560,694303
35570,-902210
35580,-437863
35590,191403
35600,1351797
35610,1873275
35620,2224484
35630,973046
35640,-89718
35650,157262
35660,1477172
35670,1062570
35680,63521
35690,-194973
35700,52219
35710,-1310546
35720,-1562906
35730,-2262290
35740,-897505
35750,-2069193
35760,-1348934
35770,992207
35780,628447
35790,1166090
35800,2080863
35810,1357163
35820,1210537
35830,-511972
35840,-416810
35850,907168
35860,551978
35870,1428110
35880,350342
35890,841358
35900,1203254
35910,-98352
35920,-675265
35930,-1804848
35940,-2640304
35950,-2946056
35960,-2483910
35970,-878098
35980,130482
35990,246212
36000,172170
36010,899511
36020,-118627
36030,1009774
36040,2470348
36050,1410896
36060,212111
36070,-1168998
36080,-423234
36090,-348832
36100,1869548
36110,732626
36120,470118
36130,-442317
36140,-902814
36150,-1092348
36160,-1916046
36170,-1086386
36180,-67354
36190,-38724
36200,-826446
36210,-990364
36220,-152889
36230,-14529
36240,1168429
36250,493160
36260,1166202
36270,1764584
36280,1262298
36290,460254
36300,-70694
36310,1009353
36320,201928
36330,275552
36340,-75068
36350,-308043
36360,-1895923
36370,-761503
36380,-2067649
36390,-1657290
36400,-2283368
36410,-57093
36420,557344
36430,-600782
36440,20931
36450,-196797
36460,797513
36470,1757479
36480,2192714
36490,2619440
36500,1004594
36510,380065
36520,-1438021
36530,-978505
36540,-593587
36550,-493793
36560,-259458
36570,-1305252
36580,-2145520
36590,-639496
36600,-866658
36610,-404160
36620,1643843
36630,412212
36640,-1006364
36650,-950724
36660,-825772
36670,-1683386
36680,-1100525
36690,-642496
36700,-303546
36710,1127880
36720,3569351
36730,2585899
36740,1440699
36750,1048204
36760,-407049
36770,74113
36780,566638
36790,-1367874
36800,-1231996
36810,-1831342
36820,-1061873
36830,-1291873
36840,-395949
36850,-1357334
36860,-1167277
36870,263485
36880,247367
36890,525040
36900,671747
36910,367288
36920,-1331212
36930,651325
36940,633240
36950,-797587
36960,266007
36970,-415042
36980,-115979
36990,2331379
37000,3110525
37010,332579
37020,814957
37030,743201
37040,-199959
37050,215898
37060,88535
37070,352719
37080,-508004
37090,-1537260
37100,-1773888
37110,-1915653
37120,-2321337
37130,-1239137
37140,-2300535
37150,-1283038
37160,1840985
37170,1607168
37180,947026
37190,2455155
37200,2448799
37210,1551800
37220,2565980
37230,2208150
37240,792891
37250,-1216280
37260,-2019121
37270,-1850968
37280,-594379
37290,85399
37300,-1646855
37310,-1846900
37320,-930627
37330,-430517
37340,249662
37350,243756
37360,-503205
37370,1266620
37380,-298558
37390,324363
37400,731163
37410,546876
37420,248798
37430,-43561
37440,212624
37450,2214643
37460,2308894
37470,2154991
37480,-354645
37490,-976164
37500,-1430231
37510,-893401
37520,-1524147
37530,-793740
37540,-1898371
37550,-1981815
37560,-1724283
37570,561228
37580,-320929
37590,546959
37600,2010946
37610,964838
37620,38077
37630,-1345016
37640,2607750
37650,2658311
37660,2406076
37670,1187975
37680,681942
37690,216041
37700,363372
37710,538976
37720,-1792433
37730,-971694
37740,-1564794
37750,-2805606
37760,-3305208
37770,-1400012
37780,-716219
37790,-810396
37800,-904991
37810,1628681
37820,-4748
37830,2028327
37840,2624391
37850,2154178
37860,805656
37870,608505
37880,1115866
37890,531225
37900,-1948075
37910,616017
37920,-1026818
37930,-192495
37940,148131
37950,119024
37960,2519722
37970,234471
37980,-841970
37990,-75766
38000,-2495701
38010,-3742831
38020,-3008650
38030,-515790
38040,322814
38050,-1363938
38060,437920
38070,3485418
38080,2027449
38090,2288396
38100,-552448
38110,1554298
38120,1939435
38130,-893017
38140,450224
38150,1061315
38160,1486878
38170,-824355
38180,-1229353
38190,-1265926
38200,-33693
38210,-2179382
38220,1180418
38230,-1958351
38240,-1373087
38250,-1627220
38260,-888389
38270,1092212
38280,299605
38290,-759759
38300,1539418
38310,1233372
38320,1773146
38330,2265135
38340,781768
38350,511306
38360,413969
38370,1190404
38380,729769
38390,-1383813
38400,-2015716
38410,-1159059
38420,-2139609
38430,-206497
38440,-762437
38450,-595657
38460,-41932
38470,1524697
38480,1621826
38490,1788272
38500,424470
38510,-1622751
38520,1469695
38530,-94233
38540,-880642
38550,875466
38560,1514640
38570,-2675740
38580,729069
38590,465252
38600,153985
38610,1419529
38620,133350
38630,1193820
38640,885487
38650,-1677327
38660,-3286682
38670,-3450802
38680,-1320595
38690,-232900
38700,2254727
38710,995832
38720,1836346
38730,206818
38740,857340
38750,772544
38760,780480
38770,583569
38780,222403
38790,1728873
38800,736987
38810,1156849
38820,-137470
38830,-540566
38840,-999015
38850,-836486
38860,641869
38870,-1955047
38880,-978293
38890,-968885
38900,-1386250
38910,-1338924
38920,656258
38930,-664954
38940,-425634
38950,-431341
38960,677171
38970,1727544
38980,2811117
38990,1302189
39000,-131604
39010,512249
39020,-1126652
39030,1513954
39040,400334
39050,1454323
39060,-1146936
39070,870904
39080,-565188
39090,466841
39100,317019
39110,-1041339
39120,-2699718
39130,-924794
39140,-2934007
39150,75177
39160,728992
39170,-299205
39180,1228936
39190,2317607
39200,1810302
39210,603311
39220,143564
39230,-1488191
39240,-582908
39250,-49002
39260,1858033
39270,617957
39280,-325436
39290,-529082
39300,-423804
39310,517790
39320,656205
39330,-1069597
39340,-1511651
39350,-1452601
39360,-1042344
39370,-516466
39380,29975
39390,1920980
39400,440663
39410,943262
39420,1558989
39430,1083342
39440,-156283
39450,310984
39460,64971
39470,1443160
39480,-313792
39490,-1233558
39500,-602649
39510,-977535
39520,-511388
39530,-393551
39540,4821388
39550,1458871
39560,629774
39570,620978
39580,-220245
39590,-1812925
39600,-1377962
39610,-1123504
39620,-1304206
39630,-1783348
39640,-1669994
39650,1371525
39660,1778676
39670,1611835
39680,1891234
39690,725517
39700,-637606
39710,-1305032
39720,-988413
39730,675832
39740,931188
39750,-329124
39760,-1547153
39770,-650875
39780,-950176
39790,-988463
39800,-1068700
39810,1524793
39820,2246932
39830,2568610
39840,131896
39850,688971
39860,559843
39870,-588011
39880,504738
39890,-737114
39900,-1561286
39910,-1788075
39920,-885788
39930,-852655
39940,-521241
39950,1096615
39960,764167
39970,-593940
39980,-246589
39990,988583
40000,176702
40010,707968
40020,-867329
40030,1057678
40040,1688282
40050,-1466141
40060,-28824
40070,-972311
40080,-1389030
40090,709249
40100,869360
40110,689147
40120,-42855
40130,-1451793
40140,515014
40150,973778
40160,569469
40170,78878
40180,-578987
40190,-104262
40200,-1706820
40210,-826647
40220,-1457595
40230,-1346940
40240,276445
40250,-63980
40260,303071
40270,223879
40280,1552327
40290,1096149
40300,493141
40310,624813
40320,370201
40330,-868128
40340,-610880
40350,-573387
40360,-292142
40370,325088
40380,-259669
40390,362189
40400,660376
40410,957928
40420,751701
40430,-765135
40440,-575430
40450,411481
40460,-416411
40470,-787999
40480,-1654047
40490,-536426
40500,-1369489
40510,-283566
40520,151358
40530,-878840
40540,1445092
40550,620437
40560,2477011
40570,1018122
40580,759258
40590,-1049246
40600,-586531
40610,-2813964
40620,-634783
40630,-346795
40640,30599
40650,756660
40660,494197
40670,-9876
40680,-482997
40690,720288
40700,1561726
40710,-641055
40720,-219208
40730,-305118
40740,-1543379
40750,-355943
40760,650609
40770,-131337
40780,2449908
40790,2183678
40800,670092
40810,-107364
40820,-589237
40830,-95633
40840,-933315
40850,746461
40860,-252531
40870,699536
40880,-1208450
40890,-958086
40900,-1232742
40910,-234746
40920,1191193
40930,-755716
40940,-689783
40950,-1222374
40960,-1155894
40970,-933376
40980,720693
40990,534728
41000,1413709
41010,2024441
41020,69635
41030,-247891
41040,-340951
41050,-32266
41060,-23657
41070,1654800
41080,-75657
41090,763840
41100,1202302
41110,-1286926
41120,-2604614
41130,-2239000
41140,-761614
41150,12486
41160,1337660
41170,81627
41180,-205222
41190,-977964
41200,-2541662
41210,-2205659
41220,695861
41230,1813900
41240,2426500
41250,2349022
41260,945796
41270,877965
41280,-277068
41290,-1241800
41300,-1089777
41310,143266
41320,-144434
41330,-265269
41340,345836
41350,-624744
41360,-975432
41370,710024
41380,-345272
41390,434763
41400,-1897390
41410,-2974527
41420,192086
41430,-1180579
41440,-1379217
41450,241445
41460,851335
41470,1422264
41480,1358935
41490,3394179
41500,228366
41510,-323637
41520,327847
41530,-974310
41540,-141206
41550,-476467
41560,-1486789
41570,-2674088
41580,-3176582
41590,-142646
41600,1278672
41610,744429
41620,-119828
41630,516341
41640,-1156798
41650,1570772
41660,689945
41670,-295348
41680,-811652
41690,-302252
41700,810684
41710,1000945
41720,779267
41730,1183308
41740,795475
41750,-171475
41760,901947
41770,357908
41780,-1502204
41790,-2138235
41800,-2511170
41810,-2114794
41820,-1132459
41830,350167
41840,619984
41850,1587389
41860,209516
41870,-1464715
41880,551607
41890,-763083
41900,-147126
41910,818154
41920,1470639
41930,1182377
41940,631510
41950,1929532
41960,1385684
41970,256790
41980,582227
41990,-1117007
42000,-405581
42010,-730962
42020,-1550506
42030,-650190
42040,-892813
42050,-1435092
42060,103658
42070,-535473
42080,-409532
42090,-1031181
42100,-1126594
42110,414532
42120,1364020
42130,2470126
42140,1474199
42150,244319
42160,20735
42170,440920
42180,-466681
42190,1296294
42200,132435
42210,999992
42220,855917
42230,-277829
42240,-544334
42250,-222481
42260,192535
42270,-1652552
42280,-733966
42290,-686360
42300,-111078
42310,-1462463
42320,-2141224
42330,-240934
42340,77734
42350,767916
42360,1352286
42370,1998431
42380,2349739
42390,1383912
42400,-1093287
42410,-411971
42420,643457
42430,-628549
42440,896006
42450,-224785
42460,-1180574
42470,-10833
42480,-816158
42490,-531323
42500,218803
42510,-300189
42520,-714891
42530,-291051
42540,165039
42550,143624
42560,584424
42570,38441
42580,730329
42590,713304
42600,1604219
42610,420151
42620,85900
42630,-179079
42640,25404
42650,1771507
42660,1293484
42670,396204
42680,-955001
42690,61316
42700,141271
42710,-1107524
42720,-2451350
42730,-1071373
42740,-95187
42750,450776
42760,-232354
42770,445740
42780,-277053
42790,1228893
42800,1811134
42810,1832670
42820,1885205
42830,310744
42840,-333965
42850,-1122150
42860,-258561
42870,-1615332
42880,-103536
42890,-852590
42900,-1965387
42910,-1933314
42920,-978689
42930,-421329
42940,2048867
42950,38842
42960,669183
42970,363104
42980,360220
42990,976896
43000,-1373231
43010,-1419059
43020,-1893579
43030,-457663
43040,1389006
43050,1299293
43060,1417354
43070,1746439
43080,910567
43090,1414246
43100,3325204
43110,2768768
43120,107824
43130,-2218194
43140,-2656416
43150,-3427964
43160,-3255621
43170,-1707298
43180,-76662
43190,1441271
43200,1019149
43210,1565234
43220,1375451
43230,1982907
43240,1270429
43250,386277
43260,769818
43270,311401
43280,-2255434
43290,-2224438
43300,-472906
43310,-74535
43320,944414
43330,441774
43340,899053
43350,-988496
43360,-274517
43370,-134532
43380,-629770
43390,-26053
43400,581205
43410,70153
43420,1325559
43430,-974348
43440,1268454
43450,-377894
43460,-750832
43470,-880758
43480,-527133
43490,1267184
43500,876632
43510,-393038
43520,815328
43530,910082
43540,-457875
43550,3024538
43560,1350043
43570,498418
43580,-2020014
43590,-128580
43600,-2710870
43610,-565433
43620,-2046694
43630,-1966220
43640,-3985380
43650,-2732100
43660,-185145
43670,862022
43680,2557930
43690,4635126
43700,4621256
43710,2174080
43720,848516
43730,-627294
43740,-1366618
43750,-2059580
43760,-1194659
43770,-2119609
43780,-875548
43790,-1444704
43800,686744
43810,-1334534
43820,1757748
43830,3166006
43840,1577800
43850,-884770
43860,-3492873
43870,-1791001
43880,-2744566
43890,457260
43900,-1728934
43910,1020079
43920,1519677
43930,2774225
43940,2384063
43950,826196
43960,-243074
43970,412735
43980,1546895
43990,1703706
44000,123972
44010,-2638655
44020,-2443874
44030,-3293444
44040,251058
44050,2029641
44060,1879277
44070,935067
44080,426404
44090,-1263364
44100,-805447
44110,38896
44120,-1684818
44130,881499
44140,641397
44150,4956
44160,3192542
44170,852950
44180,1756276
44190,1237207
44200,-1139917
44210,380334
44220,-541319
44230,779853
44240,-2524554
44250,-1440336
44260,-2888796
44270,-1282224
44280,395962
44290,971735
44300,968277
44310,-510216
44320,652128
44330,-29794
44340,1331766
44350,-1254982
44360,-547906
44370,741101
44380,-674815
44390,-671324
44400,148240
44410,-1621905
44420,-2146945
44430,2712747
44440,6006535
44450,3219721
44460,875529
44470,1593647
44480,-555551
44490,-1518883
44500,-1375160
44510,-3197285
44520,-2900577
44530,-3527344
44540,-2839024
44550,84826
44560,1101020
44570,4718574
44580,5806032
44590,3100575
44600,1579626
44610,-624286
44620,-2881879
44630,-3764689
44640,-3365761
44650,-2402759
44660,1828586
44670,2498825
44680,720591
44690,674588
44700,-39956
44710,-122141
44720,-773228
44730,1138846
44740,-175294
44750,819616
44760,119875
44770,861894
44780,-1809975
44790,-1158585
44800,453589
44810,-68048
44820,135905
44830,-950756
44840,73650
44850,2445714
44860,1573978
44870,1700044
44880,898584
44890,1586776
44900,95405
44910,609318
44920,-967537
44930,-1448537
44940,-440195
44950,-2943148
44960,-1324320
44970,-137004
44980,-291778
44990,665294
45000,93339
45010,-723748
45020,973043
45030,1991779
45040,756994
45050,332388
45060,1119493
45070,-319779
45080,-377965
45090,-2513975
45100,-1051083
45110,-405519
45120,448407
45130,-228879
45140,354383
45150,1811998
45160,477850
45170,951748
45180,30422
45190,-1979184
45200,-1666828
45210,-1636695
45220,-1406017
45230,-3497290
45240,-939938
45250,513893
45260,1568117
45270,2402784
45280,1946093
45290,-696180
45300,1488649
45310,1939364
45320,-507648
45330,-385486
45340,752719
45350,1467866
45360,-631023
45370,-2122177
45380,-1010918
45390,-3240050
45400,-1568929
45410,-622455
45420,461768
45430,353000
45440,1311998
45450,505181
45460,528932
45470,1643030
45480,494206
45490,-549352
45500,-563862
45510,643476
45520,203031
45530,474068
45540,1803486
45550,2024999
45560,122606
45570,588185
45580,-777666
45590,-1660708
45600,123424
45610,849481
45620,2145564
45630,-1077274
45640,-344520
45650,-1810914
45660,-1416755
45670,-1603630
45680,547537
45690,-604961
45700,1789480
45710,1145611
45720,658797
45730,-74637
45740,1130930
45750,1698647
45760,1739174
45770,613864
45780,642398
45790,-1064740
45800,-1470973
45810,-1495347
45820,-1692650
45830,-805156
45840,-1203878
45850,547154
45860,-517783
45870,1367431
45880,820900
45890,-73527
45900,-395595
45910,1236518
45920,530817
45930,1228146
45940,-349291
45950,-819988
45960,298122
45970,1124255
45980,652331
45990,-400478
46000,-175334
46010,-912754
46020,-258074
46030,-594487
46040,1308270
46050,439948
46060,627073
46070,-758356
46080,-71076
46090,-1048973
46100,-369151
46110,680285
46120,473877
46130,1672041
46140,1673984
46150,1568925
46160,-8984
46170,-566770
46180,-821228
46190,-86163
46200,-782607
46210,1304485
46220,245518
46230,-1820171
46240,4754
46250,-793878
46260,1294384
46270,1345330
46280,-1245788
46290,138996
46300,798116
46310,-1422657
46320,-2713962
46330,-1764017
46340,-1342243
46350,-636794
46360,620657
46370,1375898
46380,1388774
46390,1909698
46400,755691
46410,1247495
46420,-728967
46430,14641
46440,710451
46450,-826597
46460,-1106841
46470,-726181
46480,-1514900
46490,-17663
46500,-628153
46510,-541338
46520,-22152
46530,493762
46540,943158
46550,-1040059
46560,-1324196
46570,-1510159
46580,-498938
46590,1815345
46600,1006994
46610,1822730
46620,1304474
46630,-403773
46640,-650453
46650,172903
46660,2839089
46670,963230
46680,68397
46690,868168
46700,-1707563
46710,-3245776
46720,-1401552
46730,-2394794
46740,-677574
46750,185005
46760,831194
46770,-229702
46780,466560
46790,51062
46800,1827562
46810,919020
46820,1136686
46830,435782
46840,451732
46850,283341
46860,380832
46870,287014
46880,1159404
46890,654541
46900,-19295
46910,261653
46920,-1019955
46930,-1970271
46940,-1757974
46950,-373194
46960,231557
46970,461389
46980,688185
46990,336838
47000,-480312
47010,-1779423
47020,-2098190
47030,-673606
47040,-191757
47050,1456525
47060,-200895
47070,412594
47080,2371982
47090,1810550
47100,2017804
47110,2694632
47120,1486650
47130,-886025
47140,-1857600
47150,-1849221
47160,-960289
47170,-617654
47180,-102605
47190,817109
47200,-715056
47210,-2130434
47220,-1285274
47230,-2836167
47240,-2368128
47250,-1035674
47260,1792353
47270,3365871
47280,2769892
47290,1892296
47300,1988369
47310,-304364
47320,845316
47330,-204279
47340,-975091
47350,-790410
47360,-681672
47370,-1452470
47380,-1390508
47390,2162343
47400,1143693
47410,791733
47420,-1487737
47430,-1671789
47440,-1595164
47450,107275
47460,1643017
47470,1252657
47480,1843721
47490,1954564
47500,-56850
47510,-31195
47520,-775725
47530,-1506420
47540,631623
47550,2871654
47560,1137478
47570,-121251
47580,-1712345
47590,-1938777
47600,-2147883
47610,-2472807
47620,-1494916
47630,116187
47640,1057502
47650,542452
47660,881939
47670,60276
47680,-1504989
47690,-516213
47700,2411226
47710,2312208
47720,320952
47730,105363
47740,-2025884
47750,-1619626
47760,944901
47770,969806
47780,679496
47790,99103
47800,324837
47810,-146826
47820,-1942416
47830,-1267632
47840,-827132
47850,652494
47860,629658
47870,400556
47880,1231499
47890,-390123
47900,-35550
47910,-375816
47920,-242508
47930,-203520
47940,1019622
47950,74853
47960,1554530
47970,1919710
47980,1651422
47990,-6085
48000,695777
48010,-1922186
48020,-1931703
48030,-1549158
48040,-1863814
48050,-350698
48060,1087466
48070,517823
48080,370375
48090,478149
48100,-1459038
48110,-474030
48120,-2459506
48130,-438255
48140,505174
48150,1834669
48160,2574922
48170,2226092
48180,990054
48190,770243
48200,102861
48210,1402819
48220,-331503
48230,-1120255
48240,-399409
48250,736157
48260,-1195437
48270,-3112
48280,-1237090
48290,-920178
48300,-263381
48310,98382
48320,-1094747
48330,-1413382
48340,40753
48350,243583
48360,2482256
48370,2153360
48380,1396882
48390,812642
48400,-223092
48410,435788
48420,-213635
48430,-548320
48440,-316626
48450,-703286
48460,-133231
48470,796450
48480,548728
48490,-688732
48500,-2612324
48510,-1454046
48520,-1216882
48530,-1542687
48540,205825
48550,1446161
48560,-310376
48570,-84619
48580,314232
48590,760436
48600,1379664
48610,1075518
48620,389445
48630,474849
48640,346323
48650,427238
48660,-407829
48670,623758
48680,1102240
48690,1151974
48700,-42161
48710,-1531029
48720,-1331435
48730,-2011117
48740,-939817
48750,337812
48760,1503494
48770,347977
48780,503038
48790,761085
48800,898680
48810,716041
48820,899483
48830,581516
48840,284975
48850,1724154
48860,158967
48870,1640116
48880,207475
48890,1574055
48900,-457542
48910,-1790368
48920,-1357145
48930,-2116558
48940,-2052592
48950,-744826
48960,425317
48970,-748301
48980,-1149158
48990,540377
49000,-760243
49010,-1176860
49020,99012
49030,-411105
49040,1015253
49050,1263887
49060,132041
49070,1725288
49080,1335588
49090,2403024
49100,702193
49110,260410
49120,944688
49130,841719
49140,-1537697
49150,-1183210
49160,-870188
49170,-282991
49180,-1189357
49190,-1575452
49200,-1725930
49210,-2138450
49220,-2236884
49230,37046
49240,1908575
49250,1089782
49260,2577163
49270,-223577
49280,-1053176
49290,5445076
49300,2287921
49310,-3505452
49320,-1637464
49330,-891923
49340,1658086
49350,-6055534
49360,-8641592
49370,-7005588
49380,2147024
49390,-7874906
49400,-69777120
49410,-5368593
49420,-27077388
49430,-40468000
49440,183423536
49450,-94306024
49460,-137293424
49470,-2966231
49480,66297108
49490,103353520
49500,108302848
49510,16259463
49520,-62904892
49530,-80551488
49540,-81746304
49550,-78268384
49560,-63480524
49570,-53185196
49580,-39253920
49590,-35128088
49600,1548484
49610,21113568
49620,29578798
49630,59058760
49640,72639392
49650,53584332
49660,55700736
49670,34255524
49680,10998060
49690,5538690
49700,-17810924
49710,-28426496
49720,-30367712
49730,-31612672
49740,-20858510
49750,-18228210
49760,-16852092
49770,5954618
49780,7543987
49790,3321293
49800,8061720
49810,10555797
49820,1784742
49830,-11123757
49840,-4028796
49850,-10443433
49860,-1519447
49870,-2281388
49880,10560065
49890,-760832
49900,4646226
49910,2118640
49920,9533617
49930,15445939
49940,3211875
49950,13909904
49960,576060
49970,1726185
49980,8158713
49990,-14618006
50000,5471084
50010,-5121967
50020,-4580240
50030,-3084208
50040,-5326173
50050,-8207442
50060,-8392261
50070,-4894918
50080,10355415
50090,-632926
50100,-2763059
50110,-664818
50120,8261652
50130,2612460
50140,-10470213
50150,-5617146
50160,-1363630
50170,963495
50180,-857112
50190,1456221
50200,3920557
50210,6089750
50220,-2982117
50230,4172338
50240,-1108993
50250,9198482
50260,3081647
50270,1308592
50280,-5820062
50290,-1845914
50300,3145185
50310,2380256
50320,-4084506
50330,-1536221
50340,-388993
50350,-2673848
50360,4748258
50370,3055278
50380,116990
50390,-162359
50400,6383999
50410,-280040
50420,5786992
50430,-2268603
50440,981119
50450,-263920
50460,-71683
50470,-1587588
50480,-3322311
50490,-5291678
50500,707681
50510,-609866
50520,-4675437
50530,-3196828
50540,-5988589
50550,-5216896
50560,-797459
50570,-5355663
50580,1561838
50590,1449177
50600,7838614
50610,3877062
50620,-129470
50630,733088
50640,3350374
50650,1803994
50660,311039
50670,259930
50680,4360628
50690,1203309
50700,-1138044
50710,3542388
50720,1554595
50730,-963115
50740,-562096
50750,-987579
50760,1472451
50770,1603032
50780,-1963970
50790,-353995
50800,-241752
50810,3012494
50820,2977817
50830,1012762
50840,1717561
50850,358582
50860,-1274602
50870,-1533169
50880,82940
50890,-1947080
50900,-3148178
50910,-1613073
50920,-365106
50930,-2238132
50940,3648460
50950,-1332858
50960,-1333393
50970,-2050735
50980,2096642
50990,241096
51000,592664
51010,1599589
51020,2236860
51030,2591839
51040,2128435
51050,2429172
51060,708159
51070,-2352585
51080,-94065
51090,476215
51100,-1550120
51110,246025
51120,330507
51130,114689
51140,764375
51150,-867509
51160,-2243686
51170,-765380
51180,-1912079
51190,-711818
51200,1370005
51210,-310944
51220,2285583
51230,4081096
51240,3298319
51250,1315813
51260,1211619
51270,217256
51280,-1038812
51290,-1312713
51300,-1442922
51310,-167069
51320,1475436
51330,1227053
51340,-519126
51350,-27749
51360,-1022259
51370,562632
51380,931624
51390,639801
51400,-1333490
51410,-1112351
51420,-1897312
51430,-1290838
51440,-162084
51450,-50742
51460,823044
51470,-1567420
51480,1264365
51490,282063
51500,1049383
51510,1865989
51520,313945
51530,7789
51540,-550081
51550,-1176860
51560,-1438676
51570,-148948
51580,158436
51590,-364761
51600,-588758
51610,-654008
51620,1466478
51630,-831463
51640,1272459
51650,-307796
51660,-625783
51670,760343
51680,339198
51690,-909725
51700,-1478778
51710,73088
51720,-1302854
51730,977751
51740,965186
51750,-560293
51760,-1623172
51770,-351620
51780,127664
51790,-929789
51800,-1280412
51810,1620430
51820,688744
51830,714580
51840,1303258
51850,165132
51860,-115155
51870,-373010
51880,-496940
51890,-41509
51900,-1652775
51910,-1994170
51920,-1109482
51930,190330
51940,-736829
51950,356013
51960,1971264
51970,813679
51980,296009
51990,610057
52000,206249
52010,-1376193
52020,801303
52030,1961118
52040,982292
52050,-438585
52060,-2106924
52070,781328
52080,-417864
52090,-359555
52100,169391
52110,312734
52120,745402
52130,657208
52140,658177
52150,939776
52160,-509813
52170,-1226643
52180,-278447
52190,1846266
52200,-298260
52210,-832352
52220,-576979
52230,2023455
52240,634977
52250,-1008478
52260,-1060045
52270,138791
52280,-2139
52290,-1205957
52300,-1095310
52310,-846984
52320,-1002761
52330,584957
52340,997602
52350,1563997
52360,1090224
52370,-351384
52380,-383389
52390,-57854
52400,-445327
52410,-726681
52420,-279323
52430,273105
52440,1187827
52450,-141318
52460,518479
52470,630784
52480,619005
52490,1213586
52500,-569503
52510,414437
52520,-1083895
52530,-331176
52540,-62014
52550,163530
52560,155746
52570,541498
52580,964101
52590,831385
52600,369904
52610,-939333
52620,-1027399
52630,-1151818
52640,-493140
52650,138561
52660,-893089
52670,-429924
52680,-459524
52690,984412
52700,474136
52710,3043988
52720,1769474
52730,-189223
52740,-702034
52750,-321353
52760,-1224211
52770,-259512
52780,-592794
52790,-1375845
52800,-483963
52810,1745252
52820,603467
52830,683611
52840,345171
52850,1197425
52860,827488
52870,907279
52880,-200106
52890,2172274
52900,-1822011
52910,-4771615
52920,-1783253
52930,-1214019
52940,750003
52950,1443828
52960,2054898
52970,1305450
52980,724382
52990,606867
53000,655103
53010,1778541
53020,-976843
53030,-1874683
53040,-979735
53050,-1369837
53060,-2831989
53070,424032
53080,1686681
53090,200515
53100,1232861
53110,645278
53120,-500626
53130,-1062472
53140,-557725
53150,-391020
53160,232763
53170,864432
53180,101276
53190,806630
53200,1368434
53210,-631913
53220,-465117
53230,435843
53240,-950806
53250,527604
53260,1906406
53270,-145034
53280,-1330846
53290,-175563
53300,57822
53310,649792
53320,1650513
53330,-943887
53340,-1678327
53350,-1617022
53360,-2855885
53370,-219897
53380,2582126
53390,2490578
53400,2233920
53410,382738
53420,380753
53430,-437277
53440,-1455365
53450,-1073552
53460,-1406171
53470,232558
53480,-257300
53490,785774
53500,861383
53510,-1816952
53520,450167
53530,-312897
53540,892534
53550,390205
53560,-538864
53570,-811076
53580,-783753
53590,-381027
53600,1599828
53610,1325624
53620,-506441
53630,-540146
53640,-276541
53650,331656
53660,986999
53670,-1600748
53680,793754
53690,190064
53700,2091177
53710,1184056
53720,874535
53730,1327639
53740,-530893
53750,-268960
53760,-209375
53770,31733
53780,-1875867
53790,-1759012
53800,-1058354
53810,-117674
53820,-946793
53830,-554425
53840,23296
53850,2607442
53860,687979
53870,3396738
53880,2241300
53890,1827749
53900,723674
53910,-1129394
53920,-1234936
53930,-1693831
53940,-1050575
53950,-3040033
53960,-417031
53970,-747310
53980,2067008
53990,1842616
54000,1048546
54010,1526846
54020,1366059
54030,-1871328
54040,-1211471
54050,453293
54060,75962
54070,-49092
54080,-613678
54090,-1071523
54100,445391
54110,-976662
54120,-527284
54130,1435237
54140,2101834
54150,2441636
54160,1789708
54170,2271771
54180,1463656
54190,354416
54200,-1768756
54210,-1194852
54220,-1823598
54230,-2359353
54240,-3563947
54250,-2255984
54260,-1614423
54270,573856
54280,1908723
54290,1614437
54300,2021739
